datetime_from,pm25,pm10,window,location_id,location_name
2018-03-11 03:00:00+00:00,94.0,,Other/Gap period,5662,Nehru Nagar
2018-03-11 03:30:00+00:00,99.0,,Other/Gap period,5662,Nehru Nagar
2018-03-11 04:00:00+00:00,99.0,,Other/Gap period,5662,Nehru Nagar
2018-03-11 04:30:00+00:00,104.0,,Other/Gap period,5662,Nehru Nagar
2018-03-11 05:00:00+00:00,104.0,,Other/Gap period,5662,Nehru Nagar
2018-03-11 05:30:00+00:00,130.0,,Other/Gap period,5662,Nehru Nagar
2018-03-11 06:00:00+00:00,130.0,,Other/Gap period,5662,Nehru Nagar
2018-03-11 20:30:00+00:00,128.0,,Other/Gap period,5662,Nehru Nagar
2018-03-11 21:00:00+00:00,128.0,,Other/Gap period,5662,Nehru Nagar
2018-03-11 21:30:00+00:00,129.0,,Other/Gap period,5662,Nehru Nagar
2018-03-11 22:00:00+00:00,129.0,,Other/Gap period,5662,Nehru Nagar
2018-03-11 22:30:00+00:00,130.0,,Other/Gap period,5662,Nehru Nagar
2018-03-11 23:00:00+00:00,130.0,,Other/Gap period,5662,Nehru Nagar
2018-03-11 23:30:00+00:00,130.0,,Other/Gap period,5662,Nehru Nagar
2018-03-12 00:00:00+00:00,130.0,,Other/Gap period,5662,Nehru Nagar
2018-03-12 00:30:00+00:00,131.0,,Other/Gap period,5662,Nehru Nagar
2018-03-12 01:00:00+00:00,131.0,,Other/Gap period,5662,Nehru Nagar
2018-03-12 02:30:00+00:00,133.0,,Other/Gap period,5662,Nehru Nagar
2018-03-12 03:00:00+00:00,133.0,,Other/Gap period,5662,Nehru Nagar
2018-03-12 04:30:00+00:00,136.0,,Other/Gap period,5662,Nehru Nagar
2018-03-12 05:00:00+00:00,136.0,,Other/Gap period,5662,Nehru Nagar
2018-03-13 02:30:00+00:00,188.0,,Other/Gap period,5662,Nehru Nagar
2018-03-13 03:00:00+00:00,188.0,,Other/Gap period,5662,Nehru Nagar
2018-03-13 03:30:00+00:00,187.0,,Other/Gap period,5662,Nehru Nagar
2018-03-13 04:00:00+00:00,187.0,,Other/Gap period,5662,Nehru Nagar
2018-03-13 04:30:00+00:00,182.0,,Other/Gap period,5662,Nehru Nagar
2018-03-13 05:00:00+00:00,182.0,,Other/Gap period,5662,Nehru Nagar
2018-03-13 20:30:00+00:00,196.0,,Other/Gap period,5662,Nehru Nagar
2018-03-13 21:00:00+00:00,196.0,,Other/Gap period,5662,Nehru Nagar
2018-03-13 23:30:00+00:00,205.0,,Other/Gap period,5662,Nehru Nagar
2018-03-14 00:00:00+00:00,205.0,,Other/Gap period,5662,Nehru Nagar
2018-03-14 01:30:00+00:00,204.0,,Other/Gap period,5662,Nehru Nagar
2018-03-14 02:00:00+00:00,204.0,,Other/Gap period,5662,Nehru Nagar
2018-03-14 02:30:00+00:00,197.0,,Other/Gap period,5662,Nehru Nagar
2018-03-14 03:00:00+00:00,197.0,,Other/Gap period,5662,Nehru Nagar
2018-03-14 20:30:00+00:00,156.0,,Other/Gap period,5662,Nehru Nagar
2018-03-14 21:00:00+00:00,156.0,,Other/Gap period,5662,Nehru Nagar
2018-03-14 22:30:00+00:00,141.0,,Other/Gap period,5662,Nehru Nagar
2018-03-14 23:00:00+00:00,141.0,,Other/Gap period,5662,Nehru Nagar
2018-03-15 00:30:00+00:00,135.0,,Other/Gap period,5662,Nehru Nagar
2018-03-15 01:00:00+00:00,135.0,,Other/Gap period,5662,Nehru Nagar
2018-03-15 02:30:00+00:00,148.0,,Other/Gap period,5662,Nehru Nagar
2018-03-15 03:00:00+00:00,148.0,,Other/Gap period,5662,Nehru Nagar
2018-03-15 05:30:00+00:00,180.0,,Other/Gap period,5662,Nehru Nagar
2018-03-15 06:00:00+00:00,180.0,,Other/Gap period,5662,Nehru Nagar
2018-03-16 00:30:00+00:00,122.0,,Other/Gap period,5662,Nehru Nagar
2018-03-16 01:00:00+00:00,122.0,,Other/Gap period,5662,Nehru Nagar
2018-03-16 02:30:00+00:00,118.0,,Other/Gap period,5662,Nehru Nagar
2018-03-16 03:00:00+00:00,118.0,,Other/Gap period,5662,Nehru Nagar
2018-03-16 21:30:00+00:00,122.0,,Other/Gap period,5662,Nehru Nagar
2018-03-16 22:00:00+00:00,122.0,,Other/Gap period,5662,Nehru Nagar
2018-03-16 22:30:00+00:00,123.0,,Other/Gap period,5662,Nehru Nagar
2018-03-16 23:00:00+00:00,123.0,,Other/Gap period,5662,Nehru Nagar
2018-03-17 05:30:00+00:00,111.0,,Other/Gap period,5662,Nehru Nagar
2018-03-17 06:00:00+00:00,111.0,,Other/Gap period,5662,Nehru Nagar
2018-03-17 19:30:00+00:00,110.0,,Other/Gap period,5662,Nehru Nagar
2018-03-17 20:00:00+00:00,110.0,,Other/Gap period,5662,Nehru Nagar
2018-03-18 01:30:00+00:00,92.0,,Other/Gap period,5662,Nehru Nagar
2018-03-18 02:00:00+00:00,92.0,,Other/Gap period,5662,Nehru Nagar
2018-03-18 02:30:00+00:00,80.0,,Other/Gap period,5662,Nehru Nagar
2018-03-18 03:00:00+00:00,80.0,,Other/Gap period,5662,Nehru Nagar
2018-03-18 03:30:00+00:00,72.0,,Other/Gap period,5662,Nehru Nagar
2018-03-18 04:00:00+00:00,72.0,,Other/Gap period,5662,Nehru Nagar
2018-03-18 19:30:00+00:00,73.0,,Other/Gap period,5662,Nehru Nagar
2018-03-18 20:00:00+00:00,73.0,,Other/Gap period,5662,Nehru Nagar
2018-03-18 21:30:00+00:00,81.0,,Other/Gap period,5662,Nehru Nagar
2018-03-18 22:00:00+00:00,81.0,,Other/Gap period,5662,Nehru Nagar
2018-03-18 22:30:00+00:00,87.0,,Other/Gap period,5662,Nehru Nagar
2018-03-18 23:00:00+00:00,87.0,,Other/Gap period,5662,Nehru Nagar
2018-03-20 00:30:00+00:00,129.0,,Other/Gap period,5662,Nehru Nagar
2018-03-20 01:00:00+00:00,129.0,,Other/Gap period,5662,Nehru Nagar
2018-03-20 02:30:00+00:00,110.0,,Other/Gap period,5662,Nehru Nagar
2018-03-20 03:00:00+00:00,110.0,,Other/Gap period,5662,Nehru Nagar
2018-03-20 04:30:00+00:00,99.0,,Other/Gap period,5662,Nehru Nagar
2018-03-20 05:00:00+00:00,99.0,,Other/Gap period,5662,Nehru Nagar
2018-03-20 05:30:00+00:00,162.0,,Other/Gap period,5662,Nehru Nagar
2018-03-20 06:00:00+00:00,162.0,,Other/Gap period,5662,Nehru Nagar
2018-03-20 18:30:00+00:00,142.0,,Other/Gap period,5662,Nehru Nagar
2018-03-20 19:00:00+00:00,142.0,,Other/Gap period,5662,Nehru Nagar
2018-03-21 00:30:00+00:00,211.0,,Other/Gap period,5662,Nehru Nagar
2018-03-21 01:00:00+00:00,211.0,,Other/Gap period,5662,Nehru Nagar
2018-03-21 01:30:00+00:00,218.0,,Other/Gap period,5662,Nehru Nagar
2018-03-21 02:00:00+00:00,218.0,,Other/Gap period,5662,Nehru Nagar
2018-03-21 05:30:00+00:00,129.0,,Other/Gap period,5662,Nehru Nagar
2018-03-21 06:00:00+00:00,129.0,,Other/Gap period,5662,Nehru Nagar
2018-03-21 18:30:00+00:00,201.0,,Other/Gap period,5662,Nehru Nagar
2018-03-21 19:00:00+00:00,201.0,,Other/Gap period,5662,Nehru Nagar
2018-03-21 20:30:00+00:00,181.0,,Other/Gap period,5662,Nehru Nagar
2018-03-21 21:00:00+00:00,181.0,,Other/Gap period,5662,Nehru Nagar
2018-03-21 21:30:00+00:00,170.0,,Other/Gap period,5662,Nehru Nagar
2018-03-21 22:00:00+00:00,170.0,,Other/Gap period,5662,Nehru Nagar
2018-03-21 22:30:00+00:00,162.0,,Other/Gap period,5662,Nehru Nagar
2018-03-21 23:00:00+00:00,162.0,,Other/Gap period,5662,Nehru Nagar
2018-03-21 23:30:00+00:00,150.0,,Other/Gap period,5662,Nehru Nagar
2018-03-22 00:00:00+00:00,150.0,,Other/Gap period,5662,Nehru Nagar
2018-03-22 00:30:00+00:00,142.0,,Other/Gap period,5662,Nehru Nagar
2018-03-22 01:00:00+00:00,142.0,,Other/Gap period,5662,Nehru Nagar
2018-03-22 02:30:00+00:00,128.0,,Other/Gap period,5662,Nehru Nagar
2018-03-22 03:00:00+00:00,128.0,,Other/Gap period,5662,Nehru Nagar
2018-03-22 03:30:00+00:00,128.0,,Other/Gap period,5662,Nehru Nagar
2018-03-22 04:00:00+00:00,128.0,,Other/Gap period,5662,Nehru Nagar
2018-03-22 04:30:00+00:00,128.0,,Other/Gap period,5662,Nehru Nagar
2018-03-22 05:00:00+00:00,128.0,,Other/Gap period,5662,Nehru Nagar
2018-03-22 19:30:00+00:00,115.0,,Other/Gap period,5662,Nehru Nagar
2018-03-22 20:00:00+00:00,115.0,,Other/Gap period,5662,Nehru Nagar
2018-03-22 22:30:00+00:00,111.0,,Other/Gap period,5662,Nehru Nagar
2018-03-22 23:00:00+00:00,111.0,,Other/Gap period,5662,Nehru Nagar
2018-03-22 23:30:00+00:00,109.0,,Other/Gap period,5662,Nehru Nagar
2018-03-23 00:00:00+00:00,109.0,,Other/Gap period,5662,Nehru Nagar
2018-03-23 00:30:00+00:00,110.0,,Other/Gap period,5662,Nehru Nagar
2018-03-23 01:00:00+00:00,110.0,,Other/Gap period,5662,Nehru Nagar
2018-03-23 01:30:00+00:00,110.0,,Other/Gap period,5662,Nehru Nagar
2018-03-23 02:00:00+00:00,110.0,,Other/Gap period,5662,Nehru Nagar
2018-03-23 02:30:00+00:00,113.0,,Other/Gap period,5662,Nehru Nagar
2018-03-23 03:00:00+00:00,113.0,,Other/Gap period,5662,Nehru Nagar
2018-03-23 05:30:00+00:00,115.0,,Other/Gap period,5662,Nehru Nagar
2018-03-23 06:00:00+00:00,115.0,,Other/Gap period,5662,Nehru Nagar
2018-03-23 18:30:00+00:00,107.0,,Other/Gap period,5662,Nehru Nagar
2018-03-23 19:00:00+00:00,107.0,,Other/Gap period,5662,Nehru Nagar
2018-03-23 23:30:00+00:00,106.0,,Other/Gap period,5662,Nehru Nagar
2018-03-24 00:00:00+00:00,106.0,,Other/Gap period,5662,Nehru Nagar
2018-03-24 01:30:00+00:00,101.0,,Other/Gap period,5662,Nehru Nagar
2018-03-24 02:00:00+00:00,101.0,,Other/Gap period,5662,Nehru Nagar
2018-03-24 03:30:00+00:00,92.0,,Other/Gap period,5662,Nehru Nagar
2018-03-24 04:00:00+00:00,92.0,,Other/Gap period,5662,Nehru Nagar
2018-03-24 04:30:00+00:00,87.0,,Other/Gap period,5662,Nehru Nagar
2018-03-24 05:00:00+00:00,87.0,,Other/Gap period,5662,Nehru Nagar
2018-03-24 18:30:00+00:00,90.0,,Other/Gap period,5662,Nehru Nagar
2018-03-24 19:00:00+00:00,90.0,,Other/Gap period,5662,Nehru Nagar
2018-03-24 19:30:00+00:00,91.0,,Other/Gap period,5662,Nehru Nagar
2018-03-24 20:00:00+00:00,91.0,,Other/Gap period,5662,Nehru Nagar
2018-03-24 20:30:00+00:00,91.0,,Other/Gap period,5662,Nehru Nagar
2018-03-24 21:00:00+00:00,91.0,,Other/Gap period,5662,Nehru Nagar
2018-03-24 21:30:00+00:00,91.0,,Other/Gap period,5662,Nehru Nagar
2018-03-24 22:00:00+00:00,91.0,,Other/Gap period,5662,Nehru Nagar
2018-03-24 22:30:00+00:00,92.0,,Other/Gap period,5662,Nehru Nagar
2018-03-24 23:00:00+00:00,92.0,,Other/Gap period,5662,Nehru Nagar
2018-03-25 00:30:00+00:00,91.0,,Other/Gap period,5662,Nehru Nagar
2018-03-25 01:00:00+00:00,91.0,,Other/Gap period,5662,Nehru Nagar
2018-03-25 01:30:00+00:00,91.0,,Other/Gap period,5662,Nehru Nagar
2018-03-25 02:00:00+00:00,91.0,,Other/Gap period,5662,Nehru Nagar
2018-03-25 03:30:00+00:00,90.0,,Other/Gap period,5662,Nehru Nagar
2018-03-25 04:00:00+00:00,90.0,,Other/Gap period,5662,Nehru Nagar
2018-03-25 04:30:00+00:00,90.0,,Other/Gap period,5662,Nehru Nagar
2018-03-25 05:00:00+00:00,90.0,,Other/Gap period,5662,Nehru Nagar
2018-03-25 20:30:00+00:00,72.0,,Other/Gap period,5662,Nehru Nagar
2018-03-25 21:00:00+00:00,72.0,,Other/Gap period,5662,Nehru Nagar
2018-03-25 21:30:00+00:00,72.0,,Other/Gap period,5662,Nehru Nagar
2018-03-25 22:00:00+00:00,72.0,,Other/Gap period,5662,Nehru Nagar
2018-03-25 22:30:00+00:00,73.0,,Other/Gap period,5662,Nehru Nagar
2018-03-25 23:00:00+00:00,73.0,,Other/Gap period,5662,Nehru Nagar
2018-03-25 23:30:00+00:00,71.0,,Other/Gap period,5662,Nehru Nagar
2018-03-26 00:00:00+00:00,71.0,,Other/Gap period,5662,Nehru Nagar
2018-03-26 01:30:00+00:00,71.0,,Other/Gap period,5662,Nehru Nagar
2018-03-26 02:00:00+00:00,71.0,,Other/Gap period,5662,Nehru Nagar
2018-03-26 02:30:00+00:00,73.0,,Other/Gap period,5662,Nehru Nagar
2018-03-26 03:00:00+00:00,73.0,,Other/Gap period,5662,Nehru Nagar
2018-03-26 03:30:00+00:00,75.0,,Other/Gap period,5662,Nehru Nagar
2018-03-26 04:00:00+00:00,75.0,,Other/Gap period,5662,Nehru Nagar
2018-03-26 04:30:00+00:00,76.0,,Other/Gap period,5662,Nehru Nagar
2018-03-26 05:00:00+00:00,76.0,,Other/Gap period,5662,Nehru Nagar
2018-03-26 05:30:00+00:00,74.0,,Other/Gap period,5662,Nehru Nagar
2018-03-26 06:00:00+00:00,74.0,,Other/Gap period,5662,Nehru Nagar
2018-03-26 18:30:00+00:00,83.0,,Other/Gap period,5662,Nehru Nagar
2018-03-26 19:00:00+00:00,83.0,,Other/Gap period,5662,Nehru Nagar
2018-03-26 20:30:00+00:00,83.0,,Other/Gap period,5662,Nehru Nagar
2018-03-26 21:00:00+00:00,83.0,,Other/Gap period,5662,Nehru Nagar
2018-03-26 21:30:00+00:00,82.0,,Other/Gap period,5662,Nehru Nagar
2018-03-26 22:00:00+00:00,82.0,,Other/Gap period,5662,Nehru Nagar
2018-03-27 00:30:00+00:00,89.0,,Other/Gap period,5662,Nehru Nagar
2018-03-27 01:00:00+00:00,89.0,,Other/Gap period,5662,Nehru Nagar
2018-03-27 01:30:00+00:00,98.0,,Other/Gap period,5662,Nehru Nagar
2018-03-27 02:00:00+00:00,98.0,,Other/Gap period,5662,Nehru Nagar
2018-03-27 02:30:00+00:00,105.0,,Other/Gap period,5662,Nehru Nagar
2018-03-27 03:00:00+00:00,105.0,,Other/Gap period,5662,Nehru Nagar
2018-03-27 03:30:00+00:00,109.0,,Other/Gap period,5662,Nehru Nagar
2018-03-27 04:00:00+00:00,109.0,,Other/Gap period,5662,Nehru Nagar
2018-03-27 19:30:00+00:00,142.0,,Other/Gap period,5662,Nehru Nagar
2018-03-27 20:00:00+00:00,142.0,,Other/Gap period,5662,Nehru Nagar
2018-03-27 20:30:00+00:00,144.0,,Other/Gap period,5662,Nehru Nagar
2018-03-27 21:00:00+00:00,144.0,,Other/Gap period,5662,Nehru Nagar
2018-03-27 21:30:00+00:00,151.0,,Other/Gap period,5662,Nehru Nagar
2018-03-27 22:00:00+00:00,151.0,,Other/Gap period,5662,Nehru Nagar
2018-03-28 01:30:00+00:00,163.0,,Other/Gap period,5662,Nehru Nagar
2018-03-28 02:00:00+00:00,163.0,,Other/Gap period,5662,Nehru Nagar
2018-03-28 03:30:00+00:00,161.0,,Other/Gap period,5662,Nehru Nagar
2018-03-28 04:00:00+00:00,161.0,,Other/Gap period,5662,Nehru Nagar
2018-03-28 18:30:00+00:00,183.0,,Other/Gap period,5662,Nehru Nagar
2018-03-28 19:00:00+00:00,183.0,,Other/Gap period,5662,Nehru Nagar
2018-03-28 22:30:00+00:00,180.0,,Other/Gap period,5662,Nehru Nagar
2018-03-28 23:00:00+00:00,180.0,,Other/Gap period,5662,Nehru Nagar
2018-03-29 00:30:00+00:00,176.0,,Other/Gap period,5662,Nehru Nagar
2018-03-29 01:00:00+00:00,176.0,,Other/Gap period,5662,Nehru Nagar
2018-03-29 03:30:00+00:00,150.0,,Other/Gap period,5662,Nehru Nagar
2018-03-29 04:00:00+00:00,150.0,,Other/Gap period,5662,Nehru Nagar
2018-03-29 05:30:00+00:00,179.0,,Other/Gap period,5662,Nehru Nagar
2018-03-29 06:00:00+00:00,179.0,,Other/Gap period,5662,Nehru Nagar
2018-03-29 23:30:00+00:00,133.0,,Other/Gap period,5662,Nehru Nagar
2018-03-30 00:00:00+00:00,133.0,,Other/Gap period,5662,Nehru Nagar
2018-03-30 00:30:00+00:00,137.0,,Other/Gap period,5662,Nehru Nagar
2018-03-30 01:00:00+00:00,137.0,,Other/Gap period,5662,Nehru Nagar
2018-03-30 01:30:00+00:00,140.0,,Other/Gap period,5662,Nehru Nagar
2018-03-30 02:00:00+00:00,140.0,,Other/Gap period,5662,Nehru Nagar
2018-03-30 02:30:00+00:00,148.0,,Other/Gap period,5662,Nehru Nagar
2018-03-30 03:00:00+00:00,148.0,,Other/Gap period,5662,Nehru Nagar
2018-03-30 22:30:00+00:00,111.0,,Other/Gap period,5662,Nehru Nagar
2018-03-30 23:00:00+00:00,111.0,,Other/Gap period,5662,Nehru Nagar
2018-03-31 00:30:00+00:00,96.0,,Other/Gap period,5662,Nehru Nagar
2018-03-31 01:00:00+00:00,96.0,,Other/Gap period,5662,Nehru Nagar
2018-03-31 03:30:00+00:00,74.0,,Other/Gap period,5662,Nehru Nagar
2018-03-31 04:00:00+00:00,74.0,,Other/Gap period,5662,Nehru Nagar
2018-03-31 04:30:00+00:00,73.0,,Other/Gap period,5662,Nehru Nagar
2018-03-31 05:00:00+00:00,73.0,,Other/Gap period,5662,Nehru Nagar
2018-03-31 19:30:00+00:00,70.0,,Other/Gap period,5662,Nehru Nagar
2018-03-31 20:00:00+00:00,70.0,,Other/Gap period,5662,Nehru Nagar
2018-03-31 21:30:00+00:00,72.0,,Other/Gap period,5662,Nehru Nagar
2018-03-31 22:00:00+00:00,72.0,,Other/Gap period,5662,Nehru Nagar
2018-03-31 23:30:00+00:00,75.0,,Other/Gap period,5662,Nehru Nagar
2018-04-01 00:00:00+00:00,75.0,,Other/Gap period,5662,Nehru Nagar
2018-04-01 19:30:00+00:00,138.0,,Other/Gap period,5662,Nehru Nagar
2018-04-01 20:00:00+00:00,138.0,,Other/Gap period,5662,Nehru Nagar
2018-04-01 20:30:00+00:00,137.0,,Other/Gap period,5662,Nehru Nagar
2018-04-01 21:00:00+00:00,137.0,,Other/Gap period,5662,Nehru Nagar
2018-04-01 21:30:00+00:00,137.0,,Other/Gap period,5662,Nehru Nagar
2018-04-01 22:00:00+00:00,137.0,,Other/Gap period,5662,Nehru Nagar
2018-04-01 22:30:00+00:00,136.0,,Other/Gap period,5662,Nehru Nagar
2018-04-01 23:00:00+00:00,136.0,,Other/Gap period,5662,Nehru Nagar
2018-04-01 23:30:00+00:00,135.0,,Other/Gap period,5662,Nehru Nagar
2018-04-02 00:00:00+00:00,135.0,,Other/Gap period,5662,Nehru Nagar
2018-04-02 00:30:00+00:00,136.0,,Other/Gap period,5662,Nehru Nagar
2018-04-02 01:00:00+00:00,136.0,,Other/Gap period,5662,Nehru Nagar
2018-04-02 01:30:00+00:00,77.0,,Other/Gap period,5662,Nehru Nagar
2018-04-02 02:00:00+00:00,77.0,,Other/Gap period,5662,Nehru Nagar
2018-04-02 02:30:00+00:00,141.0,,Other/Gap period,5662,Nehru Nagar
2018-04-02 03:00:00+00:00,141.0,,Other/Gap period,5662,Nehru Nagar
2018-04-02 03:30:00+00:00,142.0,,Other/Gap period,5662,Nehru Nagar
2018-04-02 04:00:00+00:00,142.0,,Other/Gap period,5662,Nehru Nagar
2018-04-02 04:30:00+00:00,148.0,,Other/Gap period,5662,Nehru Nagar
2018-04-02 05:00:00+00:00,148.0,,Other/Gap period,5662,Nehru Nagar
2018-04-02 05:30:00+00:00,139.0,,Other/Gap period,5662,Nehru Nagar
2018-04-02 06:00:00+00:00,139.0,,Other/Gap period,5662,Nehru Nagar
2018-04-02 20:30:00+00:00,148.0,,Other/Gap period,5662,Nehru Nagar
2018-04-02 21:00:00+00:00,148.0,,Other/Gap period,5662,Nehru Nagar
2018-04-02 21:30:00+00:00,146.0,,Other/Gap period,5662,Nehru Nagar
2018-04-02 22:00:00+00:00,146.0,,Other/Gap period,5662,Nehru Nagar
2018-04-02 22:30:00+00:00,140.0,,Other/Gap period,5662,Nehru Nagar
2018-04-02 23:00:00+00:00,140.0,,Other/Gap period,5662,Nehru Nagar
2018-04-03 00:30:00+00:00,125.0,,Other/Gap period,5662,Nehru Nagar
2018-04-03 01:00:00+00:00,125.0,,Other/Gap period,5662,Nehru Nagar
2018-04-03 01:30:00+00:00,123.0,,Other/Gap period,5662,Nehru Nagar
2018-04-03 02:00:00+00:00,123.0,,Other/Gap period,5662,Nehru Nagar
2018-04-03 02:30:00+00:00,121.0,,Other/Gap period,5662,Nehru Nagar
2018-04-03 03:00:00+00:00,121.0,,Other/Gap period,5662,Nehru Nagar
2018-04-03 03:30:00+00:00,119.0,,Other/Gap period,5662,Nehru Nagar
2018-04-03 04:00:00+00:00,119.0,,Other/Gap period,5662,Nehru Nagar
2018-04-03 04:30:00+00:00,117.0,,Other/Gap period,5662,Nehru Nagar
2018-04-03 05:00:00+00:00,117.0,,Other/Gap period,5662,Nehru Nagar
2018-04-03 05:30:00+00:00,151.0,,Other/Gap period,5662,Nehru Nagar
2018-04-03 06:00:00+00:00,151.0,,Other/Gap period,5662,Nehru Nagar
2018-04-03 18:30:00+00:00,111.0,,Other/Gap period,5662,Nehru Nagar
2018-04-03 19:00:00+00:00,111.0,,Other/Gap period,5662,Nehru Nagar
2018-04-03 19:30:00+00:00,112.0,,Other/Gap period,5662,Nehru Nagar
2018-04-03 20:00:00+00:00,112.0,,Other/Gap period,5662,Nehru Nagar
2018-04-03 20:30:00+00:00,111.0,,Other/Gap period,5662,Nehru Nagar
2018-04-03 21:00:00+00:00,111.0,,Other/Gap period,5662,Nehru Nagar
2018-04-03 21:30:00+00:00,112.0,,Other/Gap period,5662,Nehru Nagar
2018-04-03 22:00:00+00:00,112.0,,Other/Gap period,5662,Nehru Nagar
2018-04-04 00:30:00+00:00,112.0,,Other/Gap period,5662,Nehru Nagar
2018-04-04 01:00:00+00:00,112.0,,Other/Gap period,5662,Nehru Nagar
2018-04-04 01:30:00+00:00,115.0,,Other/Gap period,5662,Nehru Nagar
2018-04-04 02:00:00+00:00,115.0,,Other/Gap period,5662,Nehru Nagar
2018-04-04 03:30:00+00:00,123.0,,Other/Gap period,5662,Nehru Nagar
2018-04-04 04:00:00+00:00,123.0,,Other/Gap period,5662,Nehru Nagar
2018-04-04 04:30:00+00:00,124.0,,Other/Gap period,5662,Nehru Nagar
2018-04-04 05:00:00+00:00,124.0,,Other/Gap period,5662,Nehru Nagar
2018-04-04 05:30:00+00:00,113.0,,Other/Gap period,5662,Nehru Nagar
2018-04-04 06:00:00+00:00,113.0,,Other/Gap period,5662,Nehru Nagar
2018-04-04 18:30:00+00:00,152.0,,Other/Gap period,5662,Nehru Nagar
2018-04-04 19:00:00+00:00,152.0,,Other/Gap period,5662,Nehru Nagar
2018-04-04 19:30:00+00:00,152.0,,Other/Gap period,5662,Nehru Nagar
2018-04-04 20:00:00+00:00,152.0,,Other/Gap period,5662,Nehru Nagar
2018-04-04 20:30:00+00:00,151.0,,Other/Gap period,5662,Nehru Nagar
2018-04-04 21:00:00+00:00,151.0,,Other/Gap period,5662,Nehru Nagar
2018-04-04 21:30:00+00:00,148.0,,Other/Gap period,5662,Nehru Nagar
2018-04-04 22:00:00+00:00,148.0,,Other/Gap period,5662,Nehru Nagar
2018-04-04 22:30:00+00:00,148.0,,Other/Gap period,5662,Nehru Nagar
2018-04-04 23:00:00+00:00,148.0,,Other/Gap period,5662,Nehru Nagar
2018-04-04 23:30:00+00:00,144.0,,Other/Gap period,5662,Nehru Nagar
2018-04-05 00:00:00+00:00,144.0,,Other/Gap period,5662,Nehru Nagar
2018-04-05 01:30:00+00:00,135.0,,Other/Gap period,5662,Nehru Nagar
2018-04-05 02:00:00+00:00,135.0,,Other/Gap period,5662,Nehru Nagar
2018-04-05 02:30:00+00:00,128.0,,Other/Gap period,5662,Nehru Nagar
2018-04-05 03:00:00+00:00,128.0,,Other/Gap period,5662,Nehru Nagar
2018-04-05 03:30:00+00:00,125.0,,Other/Gap period,5662,Nehru Nagar
2018-04-05 04:00:00+00:00,125.0,,Other/Gap period,5662,Nehru Nagar
2018-04-05 04:30:00+00:00,123.0,,Other/Gap period,5662,Nehru Nagar
2018-04-05 05:00:00+00:00,123.0,,Other/Gap period,5662,Nehru Nagar
2018-04-05 05:30:00+00:00,153.0,,Other/Gap period,5662,Nehru Nagar
2018-04-05 06:00:00+00:00,153.0,,Other/Gap period,5662,Nehru Nagar
2018-04-05 18:30:00+00:00,93.0,,Other/Gap period,5662,Nehru Nagar
2018-04-05 19:00:00+00:00,93.0,,Other/Gap period,5662,Nehru Nagar
2018-04-05 21:30:00+00:00,95.0,,Other/Gap period,5662,Nehru Nagar
2018-04-05 22:00:00+00:00,95.0,,Other/Gap period,5662,Nehru Nagar
2018-04-06 02:30:00+00:00,100.0,,Other/Gap period,5662,Nehru Nagar
2018-04-06 03:00:00+00:00,100.0,,Other/Gap period,5662,Nehru Nagar
